CustomerID,Current_Status,Churn_Probability,Tenure_Months,Monthly_Bill,Contract_Type,Internet_Service,Payment_Method,Risk_Tier
3411-WLRSQ,No,0.6181629999522997,3,74.6,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
2504-DSHIH,No,0.6178224877273994,23,86.8,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
1754-GKYPY,No,0.6176153001014104,22,89.75,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
5032-MIYKT,No,0.6174522646272357,1,70.7,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
5947-SGKCL,No,0.6167566020635665,15,105.35,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
5271-DBYSJ,No,0.6160830565272404,11,79.15,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
9741-YLNTD,No,0.6156257292239189,6,87.95,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
5442-BHQNG,No,0.6154724901558293,2,70.35,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5399-ZIMKF,No,0.6150151935774797,5,74.65,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
4559-UWIHT,No,0.6148655277483933,14,82.65,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0225-ZORZP,No,0.6148503421655208,3,84.3,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9696-RMYBA,No,0.6145209373393861,5,80.1,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
7714-YXSMB,No,0.6144302548493116,26,100.5,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
3797-FKOGQ,No,0.6140035246434911,11,86.2,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
8709-KRDVL,No,0.6135575203177644,33,100.0,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3748-FVMZZ,No,0.6132465718577707,4,40.05,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
5043-TRZWM,No,0.6128536547749012,1,75.55,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3597-MVHJT,No,0.6117599430140266,27,95.6,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
1077-HUUJM,No,0.6113581693986702,7,71.05,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6496-JDSSB,No,0.6111292667857001,8,80.0,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
0432-CAJZV,No,0.6111193366289899,3,90.7,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
6833-JMZYP,No,0.6106699198771885,15,94.0,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
6242-MBHPK,No,0.6106324106073416,23,95.1,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3855-ONCAR,No,0.6105901953980455,4,78.9,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
2905-KFQUV,No,0.6104364314871047,2,70.4,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
9355-NPPFS,No,0.61036769917699,26,78.8,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5760-IFJOZ,No,0.609689731445011,3,107.95,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
3420-ZDBMA,No,0.6093406868582607,5,71.45,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
1766-GKNMI,No,0.6086760862268232,29,84.9,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
1302-UHBDD,No,0.6083438732662861,20,89.95,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0027-KWYKW,No,0.6080433446962716,23,83.75,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
1379-FRVEB,No,0.606903503515037,15,91.0,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5599-HVLTW,No,0.6066942568446679,14,80.35,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
2674-MIAHT,No,0.6064550815729562,4,80.3,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
4521-YEEHE,No,0.6061986396183461,18,88.85,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
1104-TNLZA,No,0.6056332937708498,28,105.8,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0411-EZJZE,No,0.6055720249985885,3,60.25,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
5989-PGKJB,No,0.6054922422561992,16,86.25,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9617-INGJY,No,0.6054879619128932,1,70.6,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
9050-IKDZA,No,0.605389602416419,2,81.5,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
7315-WYOAW,No,0.6053200888462256,13,100.75,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5879-SESNB,No,0.6049660639710438,11,75.25,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
1751-NCDLI,No,0.6042455970356236,46,98.85,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5405-ZMYXQ,No,0.6042116609749778,8,74.6,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
4583-PARNH,No,0.6039970555290001,16,91.55,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
7176-WIONM,No,0.603819168517063,12,49.85,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
5652-MSDEY,No,0.6037273326973434,10,75.75,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
0258-NOKBL,No,0.6033383433496525,3,90.4,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3050-GBUSH,No,0.6020997710963935,3,34.8,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
4195-NZGTA,No,0.6019530798830182,1,25.25,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
4480-QQRHC,No,0.6010417358181839,8,74.05,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
9054-FOWNV,No,0.6002190278407339,22,88.75,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3496-LFSZU,No,0.6000380979434108,4,70.5,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
8224-DWCKX,No,0.5998398614180135,12,73.3,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
0581-BXBUB,No,0.5995369381587712,4,72.75,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9494-MRNYX,No,0.5994334296407281,10,75.05,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
2959-FENLU,No,0.5992850430118054,9,85.3,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
2187-PKZAY,No,0.5986855707517067,12,79.95,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
3644-QXEHN,No,0.5986167539303423,13,97.0,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6137-NICCO,No,0.5979224005141821,6,94.05,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
4367-NHWMM,No,0.5971998228846298,1,24.9,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
0674-DGMAQ,No,0.5969956818250143,32,93.5,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
1658-TJVOA,No,0.5968861480553276,6,74.1,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
8132-YPVBX,No,0.5967151307689349,6,85.95,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
7537-RBWEA,No,0.5965702294205375,1,25.15,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
7284-BUYEC,No,0.5963124279131655,5,50.95,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
4647-MUZON,No,0.5954321071517723,18,95.95,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
6267-DCFFZ,No,0.5953923460333757,30,90.05,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0196-JTUQI,No,0.5952176480098575,9,75.2,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
3703-KBKZP,No,0.595034046304152,16,74.45,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
2800-VEQXM,No,0.5939616420696522,3,74.75,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
4059-IIEBK,No,0.5931116155343135,7,78.55,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
4998-IKFSE,No,0.5927687788744798,30,100.45,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9506-UXUSK,No,0.5923168930109693,13,70.15,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
4236-UJPWO,No,0.592146750621555,2,24.5,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
2080-CAZNM,No,0.5920005581891604,41,104.4,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0848-ZGQIJ,No,0.5918040722762664,16,94.65,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
7072-MBHEV,No,0.5913317940898178,11,78.1,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
5044-LRQAQ,No,0.5911805633369355,7,69.2,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
4983-CCWMC,No,0.5909405068453716,3,69.6,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
9822-OAOVB,No,0.590640373665436,1,55.45,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
0491-KAPQG,No,0.5901149456486369,21,73.7,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
4029-HPFVY,No,0.5899987412255622,3,70.3,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
6088-BXMRG,No,0.5882885259694056,32,98.85,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0315-LVCRK,No,0.588185266485435,11,84.8,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5215-LNLDJ,No,0.5868522187828881,7,24.7,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
0248-IPDFW,No,0.5856995338499421,1,50.1,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
7748-UMTRK,No,0.5835524817777432,30,101.3,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
4686-UXDML,No,0.5835215283187924,21,99.85,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
4450-DLLMH,No,0.5828313012104173,2,71.3,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
0147-ESWWR,No,0.5828149835160991,39,101.25,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3588-WSTTJ,No,0.5820142031883583,35,99.05,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
2325-NBPZG,No,0.582009154980035,3,74.55,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0447-RXSGD,No,0.5815706270364068,24,99.65,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
5666-CYCYZ,No,0.581101560639049,24,89.55,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
2135-DQWAQ,No,0.5808817842612963,5,85.3,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
2824-MYYBN,No,0.5808402687139761,37,95.25,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
4299-SIMNS,No,0.5807688408000092,9,81.15,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9779-DPNEJ,No,0.5805201710535468,22,80.15,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9840-EFJQB,No,0.579909428766385,1,74.35,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5605-IYGFG,No,0.578826037244904,7,69.85,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
4581-LNWUM,No,0.5788035597754382,13,49.15,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
5501-TVMGM,No,0.5786652800437456,1,55.25,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
8118-TJAFG,No,0.5785615677806779,9,101.5,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
2460-NGXBJ,No,0.5784377539081409,11,75.2,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
5339-PXDVH,No,0.5782088730636984,4,90.65,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5091-HFAZW,No,0.57811263629743,2,91.15,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9133-AYJZG,No,0.5773101562056684,23,98.7,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
0921-OHLVP,No,0.5772255730886086,22,83.05,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
2761-XECQW,No,0.5761518499477621,8,43.35,Month-to-month,DSL,Mailed check,Medium Risk (Monitor/Nurture)
1335-NTIUC,No,0.5761390625123038,9,24.95,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
6923-JHPMP,No,0.5752459543605655,2,80.45,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
8818-DOPVL,No,0.5748696719391385,46,104.45,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3365-SAIGS,No,0.5741485222094664,17,83.55,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5533-NHFRF,No,0.5738302006465353,7,44.4,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
1730-ZMAME,No,0.5736712628138861,32,79.5,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
8160-HOWOX,No,0.5733579574597679,7,66.85,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
4881-JVQOD,No,0.5732680252708988,10,34.55,Month-to-month,DSL,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
2740-TVLFN,No,0.5730441569006054,1,50.15,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
2041-JIJCI,No,0.5729663659780772,5,64.0,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
9796-BPKIW,No,0.572916927645949,8,69.95,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
7278-CKDNC,No,0.5728784487485507,24,80.5,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9572-WUKSB,No,0.5723350034542587,3,29.9,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
4716-HHKQH,No,0.5719035488553391,20,107.05,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
8104-OSKWT,No,0.5715445676709071,12,79.8,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
8617-ENBDS,No,0.5704536140234763,3,73.6,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
1932-UEDCX,No,0.5701966747513247,33,100.6,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
7426-RHZGU,No,0.5700633822162866,9,95.9,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
0434-CSFON,No,0.5699443199425102,47,100.5,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3003-CMDUU,No,0.5696637890376733,25,95.15,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5692-ICXLW,No,0.5694275144222373,31,90.7,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0093-EXYQL,No,0.5691637516200876,40,91.55,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0958-YHXGP,No,0.5690650278574256,7,69.9,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
0899-LIIBW,No,0.5684172343017097,34,100.85,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0674-EYYZV,No,0.5681105560491728,1,54.65,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
6645-MXQJT,No,0.5677431586019087,2,97.1,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
2920-RNCEZ,No,0.5673668226396469,1,69.95,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
9743-DQKQW,No,0.5669913076798647,3,25.1,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
2739-CACDQ,No,0.5668793745224304,17,82.65,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
4183-MYFRB,No,0.5665290321848185,21,90.05,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9167-APMXZ,No,0.5664346813297312,22,84.15,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
0112-QAWRZ,No,0.5662787534942474,16,90.8,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
6637-KYRCV,No,0.5650168363314392,5,30.5,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
2582-FFFZR,No,0.5649604804415039,22,50.6,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
6175-IRFIT,No,0.5637004203817267,5,78.75,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
5144-TVGLP,No,0.5633978678406125,38,94.75,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6551-GNYDG,No,0.5632221671313039,14,80.9,Month-to-month,Fiber optic,Bank transfer (automatic),Medium Risk (Monitor/Nurture)
0650-BWOZN,No,0.562850907024664,18,73.55,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
6103-BOCOU,No,0.5626382921438469,26,80.7,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
9129-UXERG,No,0.5625500096470225,18,103.6,Month-to-month,Fiber optic,Credit card (automatic),Medium Risk (Monitor/Nurture)
2424-WVHPL,No,0.5624929495675225,1,74.7,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
3211-AAPKX,No,0.5610274049313232,20,98.55,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
8990-ZXLSU,No,0.5607513905623404,9,69.05,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
5960-MVTUK,No,0.5596637219435843,3,29.75,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
9638-JIQYA,No,0.5593558286249408,2,24.9,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
6243-OZGFH,No,0.5592456168992862,23,44.95,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
7924-GJZFI,No,0.5592242253079942,25,69.3,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0620-DLSLK,No,0.5588562920098752,13,81.9,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
8630-FJLIB,No,0.5587266844277129,18,69.8,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0224-RLWWD,No,0.5580036958787584,2,44.3,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
2080-GKCWQ,No,0.5575975957701796,2,74.95,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
1769-GRUIK,No,0.5570774331724783,18,71.1,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
8120-JDCAM,No,0.5565743645166823,4,69.55,Month-to-month,Fiber optic,Mailed check,Medium Risk (Monitor/Nurture)
4257-GAESD,No,0.5565106814496299,6,45.0,Month-to-month,DSL,Credit card (automatic),Medium Risk (Monitor/Nurture)
3956-MGXOG,No,0.5563885631330758,28,80.6,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
7853-OETYL,No,0.5563525809098128,4,29.05,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
9432-VOFYX,No,0.5558844925189816,17,70.8,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
0439-IFYUN,No,0.5553444397726586,18,74.7,Month-to-month,Fiber optic,Electronic check,Medium Risk (Monitor/Nurture)
2373-NTKOD,No,0.5549103457188195,8,66.25,Month-to-month,DSL,Electronic check,Medium Risk (Monitor/Nurture)
